IID,projection
5512373,9.46225325483391
5109125,9.082579647351215
5386526,9.017810257041802
2936031,8.907351790307061
4586941,8.83284341646801
4427287,8.764640849909076
3515657,8.61029471783049
2177030,8.57710074449659
2420937,8.504617999534684
2765667,8.44029449907586
1261201,8.437240030342537
4918308,8.380617861166929
3296725,8.351484902618092
4156859,8.316601061453992
4218223,8.314532892332533
1679462,8.243841834977806
4263986,8.203929734562259
4567398,8.039669785549581
1549899,7.933328470233216
1490904,7.893406307320743
1513943,7.891140028465649
1512633,7.888264721816466
2554602,7.848526227819882
5957450,7.834877587180264
5181949,7.723874763779567
3160471,7.686279173176312
5653655,7.678941242852286
2701360,7.623350380772596
4481876,7.600182608017652
3227749,7.590144793697657
5652702,7.579194930573617
3663197,7.560480478401514
3972538,7.556490896038695
2840693,7.488333238038261
5614720,7.4561999517349955
4973388,7.453137447528621
5059276,7.438327482168912
2432409,7.400127182091537
2884165,7.390317011273961
2535306,7.3873699868313265
2573536,7.382943404558851
1412147,7.381844645774265
1214117,7.354431369125606
3394353,7.349125476532456
5294311,7.336517476742432
4951319,7.335468237245802
2123006,7.331149655886403
3067686,7.31650036202448
2534735,7.297211689104273
4200498,7.263897141469339
3948660,7.242585654480548
3066078,7.213533405857467
2681017,7.2084170721924865
2992218,7.177939013306668
1952758,7.1684309623959575
5095875,7.156990524449185
3664042,7.145019016879157
2395601,7.13164591022518
3974806,7.103898016510747
3901387,7.103678919220066
3951403,7.0998609097096175
1869986,7.0585578177713675
5923662,7.057164938474994
4070482,7.040784614010384
2905660,7.006996541167583
3418494,6.999367510806515
3241157,6.9728339890387945
1631697,6.9595798529516815
5143317,6.9585858429347764
3641538,6.9523056945152675
3580935,6.950109153201122
4854935,6.945652552072431
4668099,6.935118959386217
4018527,6.9342416286824164
5695304,6.8991863938360565
1529345,6.897395531975204
1122274,6.895884289741158
3473652,6.874440825182255
1999058,6.872407480875372
2471564,6.869699735216002
3230098,6.862045860810129
1137176,6.858632649174588
3683726,6.841188455610826
2776273,6.837827155666099
5665554,6.834812887547565
5476690,6.817901667650771
2662484,6.815847014007808
2101224,6.813651660765882
2040535,6.789924522936675
3757777,6.788103750167907
4382343,6.77971487931175
1925538,6.774660407551493
4372437,6.753894223430891
3442755,6.753563029716531
1571935,6.744277807383228
4062427,6.719670135032333
5062167,6.711213786113224
4200807,6.709333460677356
2784919,6.708065703839578
5582490,6.698330320902453
2291671,6.692083482759839
2554975,6.690839427859909
3707911,6.686526082845578
4462048,6.683447108474446
