IID,projection
5863865,9.506942303860374
1105798,8.779070799176354
4668099,8.314764921579313
1851582,8.088254511208472
2214821,8.045560807492583
3160471,7.98889909923003
3762402,7.753531727385072
1801899,7.552740865658805
3755758,7.41152539537292
5173232,7.2452144504843945
3360703,7.1615386061763875
1962941,7.077874840331333
2577895,7.062205681035065
5990771,7.048571210626329
2368501,7.042385708056101
3458800,7.023457961237879
3212942,7.002789949032114
1415577,6.938028248790881
3311484,6.937557613911903
4823426,6.8856403874401675
4854935,6.867591356357525
1525994,6.8632828777516925
3629676,6.8626261177993655
4156859,6.800412544374659
2123938,6.764097249566998
2955789,6.752132770251895
2535306,6.719355028350174
3441708,6.701461819778649
1586577,6.69068266397455
5768771,6.688687288186219
5354933,6.660510269722267
2196232,6.637293252063535
3626935,6.607511334412848
3386408,6.562924550143368
3939149,6.540133924810813
4286940,6.497736125187134
1809937,6.487624253081025
3654912,6.46317437013675
4732605,6.452761551470782
5596616,6.435601993970315
5454167,6.418139605446313
3089549,6.397938227114212
1217173,6.390774678080829
2108956,6.357470692516771
1372732,6.341893978879241
4714232,6.3324159208226
3241836,6.299013031816879
2967467,6.2902816726570165
2488765,6.257740713093589
1211457,6.229257718303343
3056427,6.19426286679253
2597132,6.18152722517026
4853799,6.174255121557656
2538087,6.173277590354909
5045924,6.1665013995110325
1044141,6.123019430983289
2198887,6.116565125876322
2897659,6.113354069311539
3540646,6.079935489152865
1943739,6.058241790537307
1092650,6.03769349569439
4342519,6.031425553156414
3111971,6.01767844022686
3597383,6.003257766115137
5015721,5.997444967105157
1376080,5.995983018785612
1506759,5.9862175392284795
1720130,5.984091475471315
5456008,5.966019473510478
3354390,5.948435432098732
2721076,5.921103181727097
2644384,5.910898115623754
4335745,5.905030065836622
4963500,5.904470862195035
4382492,5.895765432199947
3727402,5.874690658805973
1550056,5.860395647382521
2523284,5.859399367771685
2864144,5.845358878875705
3696247,5.826146949365039
1768776,5.815225210782543
1929693,5.789671951891796
5274552,5.7748065692129416
3731533,5.774004758322399
3732759,5.773549397391742
3616099,5.7650398451222955
3060794,5.75917087299141
4600458,5.755426636862579
3190298,5.746789358195692
3877229,5.732697084701613
2697693,5.727748717175366
2982158,5.720273234490915
4457259,5.714727016368719
4184200,5.708950121174083
2534735,5.698124365289698
2487496,5.696924050753843
1920140,5.66997889354542
1360537,5.667216116645669
5475127,5.664906875936827
2674960,5.661192474694392
2886984,5.649764306065384
1520882,5.643480134206411
2791255,5.637922966731497
1873161,5.629794216314144
3420970,5.626384033482824
4486955,5.617626932674533
1297679,5.616623747753357
4586941,5.6163739034695945
1761319,5.599721942245422
4076481,5.596323233220603
5265195,5.579618405650941
5405999,5.568138367537242
1610972,5.561471809124097
4410503,5.559532228865224
3694216,5.54844052148139
3345833,5.542332158409006
4759882,5.539113549994797
2270864,5.528493321259116
4196854,5.52481950901313
4053352,5.515696907086172
1771485,5.508859780263433
1741743,5.49639739348176
4950266,5.4959945194550475
5908204,5.4902867737787595
2596941,5.490111088831827
3776670,5.487863615479031
5883600,5.481243485877364
2986513,5.47982354411146
2034094,5.478454033957533
2511287,5.474674702827686
1898293,5.471105224022239
4050231,5.47070123995748
4257165,5.465899709149309
1900215,5.461066984317658
5203976,5.4519567933583
2988723,5.446765241171484
3722126,5.44518888757309
4644984,5.436051512658782
3504637,5.434930775760972
5127186,5.43353912341804
1330262,5.432805090205568
4909784,5.4280962242295985
2824252,5.426343499367486
3958329,5.425191465557998
2838179,5.4247884177691
2678015,5.422946700851196
3515657,5.419469786425285
5823822,5.418444845888259
4574872,5.417889102547619
1766701,5.414523703687647
3586350,5.414510822054745
1699860,5.4099409364519
5031517,5.40635487114913
4462370,5.399133749321681
1984720,5.395597120745834
3262608,5.376299507359818
2523167,5.372263741227641
5004469,5.370270214650451
2214857,5.366180172677007
1727287,5.364710352233171
4661886,5.352502855766865
1182778,5.349282011250923
5327690,5.343191952575902
1417555,5.342117037735889
5424965,5.341395039428964
1659273,5.335040975084804
1423097,5.327636384339776
2391008,5.325717928280536
1308715,5.325238591606174
2574177,5.324187796432141
5273672,5.320149961649811
5695304,5.3136463184235705
5700508,5.30169773725523
3440126,5.30151519682096
1625653,5.2944987196092015
4447989,5.289877961999118
3354896,5.288245540717273
4969193,5.286174146449443
2021210,5.2856498903027695
5053872,5.2685613950681125
4100646,5.266965613664004
5193488,5.264316656782975
4826114,5.264027047992919
4098612,5.263655904980295
5995776,5.262381906408218
3405054,5.261880009524197
1137249,5.261863623899268
3901387,5.258178543675394
5594630,5.256414835638007
5124419,5.254350363926063
4931245,5.253916855183203
5044682,5.242617672064646
1272188,5.242582044152599
5120290,5.2326320486539375
5868038,5.225165675790025
5530586,5.224831967308857
3001071,5.218953994446507
1143663,5.214027595428393
4636199,5.208069143407887
2208975,5.2018161441115405
2010043,5.19838235190617
1219530,5.196221411816699
5787718,5.190601012106319
4872681,5.187483948698307
1807258,5.186909665322987
2896566,5.185810187338316
5477014,5.1846096375265605
1521704,5.182527151886811
4001059,5.175577142469612
4005828,5.174113583225828
3677874,5.172208228474879
2364489,5.168318933607919
3173821,5.163600104099952
2678043,5.1578127243182905
5911149,5.154893948572211
4635808,5.153599893627903
4084623,5.152140128433077
3020506,5.146856349999664
1797887,5.143173022104409
1220040,5.143039223658345
5698699,5.134535388513457
4396439,5.134186363095241
1164936,5.129651223966278
5149084,5.127346065859912
2550314,5.119406841718608
1906858,5.118153408613462
2841875,5.1165692680377255
4417737,5.111825956532561
2202507,5.1116927725809695
2768891,5.1107416742089455
1421624,5.110736333338198
5023079,5.102079681692008
5256807,5.098471966354375
5582490,5.096967040593067
1862704,5.091535580485007
2159644,5.090984084270366
1679462,5.088881608615608
3000356,5.08865507474789
3438303,5.08508438180795
3128224,5.079573817340133
4656184,5.079257914797642
2666957,5.076554393577154
5591921,5.0722857337121185
4293640,5.069673296461013
4055150,5.0649198569648215
2435122,5.0647805515842625
4901292,5.063401280200733
2225439,5.0601782534194015
5038719,5.059371683910089
2537062,5.049695492941491
2302271,5.049539656718276
2119275,5.041073655619786
4543219,5.040774967802859
5590687,5.040312680603676
4199673,5.040043821961145
3218205,5.036355279901384
1778049,5.032832845780417
4027337,5.032360697516443
1181990,5.031114179560636
4863211,5.026467378968208
4980521,5.023049428642513
4406080,5.019059635208163
3247451,5.017782252231151
5832452,5.014911453482539
1617591,5.013533187441262
3701413,5.013088284580409
2146990,5.013044597576695
2927995,5.0092900074407005
2729832,5.008678126416133
5967453,5.00772232959475
1425455,5.002596454584677
2603685,4.999483633536642
1826353,4.998752170621951
5587423,4.995260126903643
5964378,4.99484589649146
1624016,4.99298515669242
4049018,4.986586144618073
2937362,4.980493633248368
3458429,4.976940938034502
2877191,4.974158998685887
4371493,4.970137864491804
4710850,4.9650458425841
1115723,4.960598372687757
1334564,4.959485644904287
4119278,4.958333040942265
2924870,4.957796026610925
5796236,4.957341533710329
1940623,4.949813246087549
4627652,4.948597082808076
4384252,4.948507871844486
4518030,4.948381974438173
2432409,4.945643479198299
3522707,4.945617869754382
5809325,4.945479802104533
5823305,4.944735526608149
2110813,4.944531071752664
4346309,4.944434737593716
1104041,4.943867198508809
4096974,4.943438680562923
1484535,4.943266752931879
5540229,4.942625168461831
2358059,4.94196355112419
1674172,4.94031958474211
2309418,4.939088640540907
3547074,4.938004173974852
2301772,4.930640874157343
2016774,4.9173211336881035
2789153,4.916651158814157
4008184,4.905440558443089
5153618,4.905277858748399
2211826,4.904793260470356
1871997,4.903589957422016
3669879,4.902387183726293
4710623,4.902184215880217
5683999,4.898465329474315
5418251,4.89813942101957
2668058,4.897707657027003
2228225,4.893734445897941
5847265,4.893456862579843
4473226,4.892520007161664
1617768,4.892419894391208
2696018,4.8872512278041755
1258688,4.887158513780826
4834811,4.872384698414757
3442755,4.864567906433515
5495937,4.864045675426132
2449057,4.862708372397981
3511371,4.855334230407548
4518833,4.846948192374931
4163130,4.845438244195802
1677274,4.84232488370134
4906114,4.839185549567677
4533762,4.838314136231081
4402628,4.837906930418776
4008420,4.8366799884360985
3332162,4.835011043326304
4546301,4.834592527614053
2255796,4.832092930432536
2244616,4.831202536958764
4479433,4.830008604317033
1020635,4.827158711877912
1902793,4.8250304958706955
3260943,4.823749220061012
1150046,4.823643352531485
3290782,4.822954404601578
4887587,4.820095983127216
4187285,4.817773424781839
1833335,4.817331393302133
2434160,4.8149686920733155
4281841,4.811345741398521
5437650,4.810808694792496
3195822,4.8097203086359315
2926399,4.806678951423215
3206161,4.806058275859745
2960928,4.80468609706031
2073968,4.8015818582491745
5483990,4.800436370618009
5229150,4.798070672856858
5091088,4.797740902812091
2074972,4.795048356657844
4576035,4.791397501268726
2327978,4.789841527531225
4725270,4.789564669657342
1008889,4.787105716123101
2903815,4.784393129378279
3970790,4.7823868580411135
3029164,4.777973398126745
4791075,4.776734283884506
2831227,4.776265914224591
3429791,4.775914108800976
4907750,4.77301247307084
5118115,4.770424457319653
3581463,4.769737821638628
1937443,4.768518736601976
2660387,4.766953268705387
4740795,4.764400509284509
3423477,4.763852402925104
3364708,4.762353418101792
3343267,4.76006032795721
5173897,4.754469523148607
3529796,4.749293663430916
5533477,4.748728792975603
3803488,4.748550991508063
2908690,4.743501868701852
2681846,4.742416240068354
4758914,4.742029064415598
3276962,4.74104938846203
1252525,4.739095967992825
1959336,4.736471504588517
3376725,4.735286838609132
2324745,4.732920401775066
4104593,4.732617373729927
5531272,4.7322470920267365
1553151,4.731761217071861
3246273,4.727668548341509
5959141,4.727233964283406
1369080,4.726693076404667
4013884,4.721976043241197
4701039,4.720181295062745
4973200,4.719880024610418
2512472,4.7187852601204385
5829402,4.717529537338686
1869986,4.716698538376067
1529999,4.7163492057987835
5722106,4.715925847730778
4173818,4.7144518308058565
6019159,4.711417089490032
4293911,4.709596505325625
3809984,4.708507680899361
3795764,4.705547654818014
1524939,4.705076637995156
2373100,4.704709004951494
5482056,4.703317881789325
3493242,4.69964954351407
1882959,4.699282531349693
1663310,4.6962559017544665
4973440,4.692426412241867
3453435,4.691687881085305
4042459,4.691444880758762
1220974,4.6889094523080646
4081819,4.688153814135261
5483282,4.687609226614168
5356557,4.685402315862795
1202991,4.684934029652701
1976218,4.684711748996114
4246264,4.678355112779132
5488340,4.67514744909108
3949741,4.67353882620932
1419886,4.672235111031981
3878217,4.671321991262523
3387117,4.670660904651299
2600442,4.669613268964624
5391968,4.6691180944568265
4587393,4.667553950542415
1295756,4.665244175655844
3267719,4.6631717218580775
2168444,4.661213417219242
3209791,4.655615415648407
5423381,4.654833665590104
2373784,4.649991729609025
5610728,4.648156956179689
5565807,4.638827932454408
3947519,4.637287072680246
5033367,4.637196529353373
2425088,4.637080112782693
3557225,4.635818307603486
1332933,4.6355498992998285
1906182,4.632291563239666
2070744,4.6303687764378685
2782251,4.629422768334945
1888280,4.624645876150162
2349091,4.623847979685782
5559126,4.62300530242013
2343034,4.622799504899776
3502535,4.622484075529743
2758036,4.621641070579678
3759241,4.618594871322391
4661873,4.618586286687079
3961205,4.615784243686031
3500787,4.615155586754897
3089656,4.61157931503503
3834502,4.60951071035007
4245375,4.60856826235785
3065613,4.605738872093953
2721880,4.6046239469611
1088926,4.604206417188884
1621028,4.600444169387601
3563986,4.5964407447569435
3840171,4.5958501445224655
5495305,4.594890179304657
3340484,4.594851876451166
5418948,4.5943635141909684
1415780,4.5937412099101245
2330455,4.592954374246412
1166569,4.592789163974269
3612893,4.589795016736561
2061018,4.588481263103237
4515387,4.583527041986009
4734976,4.582708212854925
1546268,4.5821989550344
4299730,4.582177388953962
4010389,4.581035207363139
3901522,4.5803574130307005
4915920,4.579736857033777
5280748,4.577856913412983
3826543,4.5764678048602585
4743548,4.5736849035974085
2839012,4.56924299852709
2602678,4.566627239330866
4662011,4.566268612454141
5175650,4.562070460347954
1991076,4.5550005439251295
5886639,4.5547357116824285
2370972,4.554121605556294
4497009,4.5536037343117295
5458643,4.5535102738725515
5260620,4.553308882495129
3668783,4.55288282637316
4395185,4.552189733588184
2124822,4.547727145540864
5040811,4.5459016853787215
3213226,4.5457369291332785
3509437,4.5453646601759745
3061030,4.5453273358018995
2083139,4.543633001876585
5233431,4.538905677946198
5236928,4.534875477587596
1075892,4.532453811609957
3041827,4.531464121234417
5687911,4.530661987416664
1434363,4.530254366333958
6004599,4.5291425520146165
2849441,4.525451995130786
3334636,4.525421616188298
2290292,4.524630356462502
3722862,4.523948104497181
4810359,4.515069486319541
1782461,4.5139903581701635
1003784,4.511295737386682
5735443,4.5092504308169366
3660928,4.509217395182008
1607049,4.5088971882225835
5072392,4.508882309712435
3360406,4.508106993453812
4629596,4.507589967909833
2565653,4.505137279678257
3503735,4.504015949333244
4617487,4.50305373447508
2165782,4.500480125659107
3396876,4.4989318908308835
3420290,4.49887469140139
1298036,4.498648874918927
5774045,4.4973345159908575
3744867,4.4967101515901495
1047612,4.495940190379605
1258740,4.495680098222896
2665182,4.493114705211185
3873614,4.492461224691794
2446166,4.487769226881482
3650563,4.487549300004594
5450339,4.485824815566803
4745495,4.485763434240931
2663355,4.485279420921783
2557645,4.485272461136607
4289005,4.485192561121073
4347402,4.480575648702051
1831671,4.479893505804157
4020479,4.4796328367493405
1116833,4.477736734336545
2186315,4.476653876644514
2181065,4.476000540385199
4895881,4.474237116446589
4577821,4.472632338872927
5434691,4.469889937533587
5409644,4.4698292041632275
3377653,4.468844928976313
2195219,4.465017494919367
2306952,4.4605348090836054
1604603,4.458881095860952
4873526,4.457504427962509
5142613,4.457234774095983
4699365,4.45578627495423
5382458,4.454550199215527
5701603,4.452766437938532
5524983,4.4515135507232095
3639767,4.451495579229207
2525143,4.451025258869232
2886308,4.4506063278100125
3943265,4.44719625598704
3122462,4.445733213387194
3866016,4.4446436222385595
2338234,4.4433982844884525
2173614,4.44220495218498
5220048,4.440623092649006
1008582,4.4380794430636055
1895058,4.434471468612497
3165231,4.434346267108415
3577230,4.428897365491702
4637019,4.427531435560444
5738754,4.4268401256937855
4668076,4.426251265241816
4266282,4.42623701434204
4269034,4.42621276508945
2524274,4.426138805383804
4526825,4.422703528085286
3954357,4.418898988077449
1309596,4.417012117176112
2988805,4.415316627863677
1537335,4.413360745740914
1504873,4.411790289418945
1658365,4.409126715116566
3950841,4.408329966097711
4013237,4.407670524231225
4459199,4.40381111443054
2810275,4.4022356632855
2853443,4.402078617898875
1944408,4.400478485110914
2924410,4.399522870946579
2838755,4.399067445828735
5138913,4.3985638859223855
3278638,4.396220449119156
1900086,4.394974641991639
4747718,4.393140056452701
4735865,4.39256064513301
2162866,4.392324875836707
5691739,4.391166807823275
2859655,4.389664128126236
3525915,4.389489054064414
3225357,4.386943918214006
6010129,4.386365396934993
5543409,4.383032392348989
3699656,4.383001460180329
2794677,4.382916087039269
3740954,4.3811557128255325
5041755,4.379834893558092
4085841,4.378876689695976
4398658,4.3779374856832165
3149654,4.376568556947347
4368857,4.374200201063907
2155101,4.3705797391027215
4540745,4.37050049520088
1787985,4.369847389400077
1474715,4.360297862887694
3725279,4.359354748425393
2063747,4.358989460088555
2114284,4.358675716722855
1163219,4.357617893056403
5246660,4.354829921205032
4878396,4.353801257001707
4493386,4.3493154293463
1460578,4.3488729450558345
5892546,4.347210476509506
1549579,4.345931617860807
2868124,4.344322729853624
5087749,4.342982695096381
5458328,4.34274126945732
4316493,4.342017628680075
5175424,4.341418891975245
4060257,4.3407070125150256
1508849,4.338942940036018
4765505,4.337897663154799
1455965,4.337374090715044
5160581,4.337216204470733
1215383,4.3365083133297935
4550962,4.336217508454391
2874379,4.336176669433089
3924621,4.333901529927941
4741853,4.333702019541805
4087217,4.331815875275511
2733962,4.331383841777632
4788673,4.330417866329147
5266973,4.330364290117174
1584890,4.330192453579143
4170820,4.329803442086299
5468445,4.327730785127169
1341667,4.327079654679641
5703102,4.325759574807108
1735270,4.324948323792357
1869817,4.324176815791916
1344837,4.323579594426489
2065923,4.321913250057592
5430467,4.320683995483399
1383029,4.320464674465994
4499075,4.318666304007996
1546285,4.317445638678537
3767332,4.316075035514828
1235412,4.315594087342531
2098336,4.311631749594297
1720690,4.310714550543986
1438199,4.308099616863892
2885443,4.306829313962301
1148898,4.303154682240252
4572878,4.301812696185338
3248548,4.300224648732104
5028756,4.299672352194106
5224110,4.298396918947541
4727013,4.298057235438987
4421516,4.295440952726355
3677869,4.293811237336996
5928112,4.2930381474802255
3952471,4.292624005874849
1247828,4.291651948854767
3976620,4.288283367438785
2106864,4.286129755491062
4727825,4.285632881197488
3020283,4.284976594653947
1229766,4.283203747719554
5224911,4.281594946503922
2978909,4.281484665124387
2686948,4.280991238336775
1952226,4.280821495006882
1809305,4.280156669060705
1787598,4.279766911507842
1823469,4.279744509926928
2056386,4.2795537201985745
1808976,4.278649053946769
2071127,4.275651453544924
4396565,4.275142297796223
1995145,4.274060009095411
3429988,4.272546616539089
5542127,4.271765946811155
4566737,4.2711820976686585
5027142,4.270874552488473
5894830,4.270797362395486
2260778,4.270451420179622
2981588,4.268312756455833
2255546,4.267807470517369
2964392,4.265298128444434
4062427,4.264304837385625
1851396,4.261820317310042
1501166,4.2609354118037635
5443225,4.255512124711977
3883604,4.255449042533925
4239740,4.252476015618389
2559875,4.251017066831993
3252884,4.246354236404353
5747573,4.245818007768476
5357627,4.2444770542455
2095190,4.243481951468928
5450813,4.241063038765706
5632017,4.239707480382685
4319642,4.238948212157151
2232617,4.236921470826801
2662418,4.235330027062769
2324368,4.233880708614089
5497952,4.232820146750369
5548675,4.231271466750464
3477697,4.23093200051357
3658846,4.230421973767493
1006013,4.22860397831229
3842865,4.226859210119266
5980720,4.225637675268328
5926801,4.224971266998642
2123483,4.2246193029910835
5930770,4.224241878409487
4152993,4.22407654913529
5092789,4.223490313377466
4521270,4.223450252466818
5117456,4.222777435391067
2106487,4.222668797764785
1337142,4.222281516036724
5319223,4.220861421563291
3998432,4.220740205401103
4767608,4.2167016555151555
4270580,4.216664144261367
2028259,4.214551514573228
2453682,4.213453750995565
5178942,4.210251636496984
4425879,4.209338265220707
1179597,4.208491075483271
4035698,4.2057039578430855
5299384,4.204095471787531
4153527,4.203388857388293
3570288,4.202154985971131
4296246,4.201981284075885
2728963,4.1981563197484855
2541225,4.197687802838878
3423423,4.196645140794507
5753687,4.195377431843259
