IID,projection
2234293,0.3411211862254009
3064826,0.3346045289964144
1290249,0.33322385799275805
1870068,0.32419804439247324
5723956,0.31335209622583216
1109359,0.30929818915368584
5992758,0.30851432859857325
3493242,0.3084643008373812
5850455,0.3023459963269844
4271784,0.3005915075604958
2413555,0.30051778624652803
5131728,0.2975008220622814
1519105,0.2971992824149825
5984709,0.29704782910421956
1762613,0.29570846551085195
5783452,0.2937328114878374
5141346,0.2926417191289224
4216718,0.2873488996824225
3225863,0.28646486447744024
2924870,0.28641254049104686
1015844,0.2849926225754701
3152650,0.2838786925276445
3976483,0.28190030703616836
5162131,0.280725190470617
4531510,0.27954456625466817
1415506,0.2771547617988387
5939849,0.2766559238339384
4875056,0.2759680556766607
4769249,0.27379473480772476
1632692,0.2737535043599239
2432795,0.27267828818220446
2207793,0.271642212106839
1469279,0.2713159575884821
3928310,0.2699942479059205
1627724,0.2693642459148087
3767980,0.2687322512450349
4019432,0.26866416126215037
4133525,0.26845487629742504
5098890,0.2670475040515266
5088625,0.2667023611108644
1484426,0.26614067182681916
4344522,0.2647331793008382
2661785,0.2645961297831932
3762211,0.26380899765954946
5223724,0.2627410471126704
5193091,0.26131456605725534
3193424,0.2606628714005032
2068366,0.26036209120541776
4131014,0.2599892685695492
1575678,0.2596805453694687
5733410,0.25882665183386355
2417925,0.258792703328881
4219644,0.2583371103995754
4990278,0.2581292855602577
1637450,0.2579778082834893
2060534,0.2579608725573265
2903027,0.2577444167498784
1262989,0.25709401201200716
4136118,0.25628787767620353
3228415,0.2562765663434138
3583727,0.2558778960031171
3199310,0.25572448079483584
3759695,0.25543542054698426
5336974,0.2554260736372033
4484599,0.25513758641970946
5850871,0.25503742855065925
2839247,0.2540440439993368
2853377,0.2535783535485164
2410445,0.25353009657195863
5443225,0.2534071202372938
3147025,0.25332329232498185
1755527,0.25327434559863554
5739039,0.2532668145061175
5768771,0.25257272411407944
4070775,0.2523511672579682
2202662,0.2520583015378969
4562932,0.25180115432722217
6017687,0.2509004660960532
5347181,0.25043810498159197
1845556,0.2503600607979259
2810275,0.24943910278196113
1034446,0.24910830187177307
4823925,0.2485869603568928
3402013,0.24836571968137497
2483971,0.24826776738615683
5098024,0.2479029647973264
2657720,0.24758891901914903
2550966,0.24730504400218364
4654010,0.24701605199478882
4291958,0.24698421428713516
3590122,0.24670628924779922
1501824,0.24621466964987251
3353790,0.24605651088880745
1551626,0.24577852628977057
2738403,0.24541221945689476
1661567,0.2448749985802284
5266880,0.24443337762360764
3905722,0.24440466452475065
4687697,0.2443258113496088
2480789,0.2442915704955348
3291218,0.24342381585412198
5748040,0.24341602569086124
5132205,0.24339388859418232
1114002,0.24322614721225064
5195085,0.24298395197366782
5170194,0.2429464122783348
2360195,0.2425748853801434
2988119,0.24229689013568823
1207267,0.24215696427612377
4309011,0.24215118408291073
1625653,0.24186000185204004
5898419,0.2416506516309388
4020801,0.24090129666705995
1425591,0.2407650003914412
1368199,0.2397454098989778
5381276,0.2393732622187583
5046475,0.23935924905830336
1364169,0.2392928224300843
2906203,0.23896061096140742
5445389,0.23853594984956875
5182879,0.23819541135140548
5396720,0.23818988109258993
2231839,0.23812908586596063
5456976,0.23796784351000322
5484775,0.23773774946153522
4810420,0.2373005773289867
3210628,0.23717896831746021
4921090,0.237147074443541
3623559,0.23696483849832026
4740823,0.23692573673829956
5593186,0.23554545486309938
2110506,0.23540418198935345
1388293,0.23536736018394006
5998450,0.23533976313519306
4316355,0.23523539963368933
2803836,0.2349729644316983
5101100,0.23479214360998732
4038446,0.23475983120587388
5414092,0.2338658811109945
2142122,0.23381184594700202
2144419,0.23375273438913907
4780636,0.23353375722212902
1082050,0.2322404918529934
5423381,0.23193125277302076
1363207,0.23169645145685147
2981013,0.23105476089433805
5854504,0.230889551711215
1284097,0.23070353832113424
4601319,0.23033706757484454
2940945,0.22998213976582668
2936853,0.22994730628286852
2659243,0.2296861281360308
2477617,0.22953810195335747
4932442,0.22916091618926146
1518747,0.2288213691073358
2661138,0.22856810144861567
1978301,0.22847647783916072
3480034,0.22841425761795286
1179597,0.2283386095690985
5552466,0.22829934349331588
5712569,0.22822862370389585
1238377,0.22813630571151505
2293567,0.22780824743813913
5338178,0.2276420629068386
4223851,0.22759523000470666
2816555,0.22752854907117634
5377222,0.22745050078664333
1782059,0.2273658324540415
2984837,0.22730695998095402
3782978,0.22674836948301844
2001702,0.2266130065410686
3396013,0.22660824636946886
5935177,0.22651365280718871
5861051,0.22629781223148623
5731491,0.22560807886892797
4436871,0.22507427402393965
3981565,0.22492196142399346
2607798,0.22486855066618702
1472650,0.2248082355928164
4916496,0.22465213393336375
2217995,0.2246159465038293
2910483,0.22442200785690322
1461326,0.2243958161705721
2448724,0.22391238974303332
5569085,0.2238848677464983
4700380,0.22341244086192774
5867741,0.22310189844534697
3679314,0.22308220207117568
5908409,0.2230683865779021
3049348,0.22305951949559175
4933869,0.22290012356836048
4303304,0.222757410669313
3522707,0.22271741501521042
4991746,0.22240302998701267
5490911,0.22227981099981392
3036212,0.2222384364087872
2741285,0.22217194128192663
3549219,0.22203183768116364
3931832,0.22201527250953257
1956370,0.22147134914021913
1133426,0.22131616579909655
5734800,0.22088837684594168
2510379,0.22064086202338626
4639353,0.22025091395836763
4571712,0.22003863846974867
1553151,0.21981922297544884
1224402,0.2196347840496891
4427196,0.21933060958724554
3445632,0.21908899445051075
5947927,0.21893197321992347
5863865,0.2188513236954756
5780199,0.2188119676340431
1704252,0.21875711511871643
2805981,0.21872684636923564
2567395,0.2187064004075332
2724047,0.21870245517817913
1118241,0.21837700555677067
2533145,0.21831202262121632
2374709,0.21810092297548672
1839913,0.21757562395919633
3044540,0.2175069143959211
3599008,0.21748669197076026
3621274,0.2172205416361578
2131135,0.21716156162143938
1446951,0.21707043845913146
3890759,0.21706634652642606
4594173,0.21691636501821088
4008080,0.21690918570610637
2391621,0.21685491685349992
1371086,0.21678308132929655
3957993,0.21668135495812862
3287208,0.21635712122896902
3304587,0.21610986235366897
5485484,0.2159593932611395
2183517,0.21593027735452913
4620994,0.21585205599861115
2853683,0.21562761138533132
5505625,0.2155719874855789
3123031,0.21546897731523815
2678859,0.21537077784190992
5473960,0.21506666923869305
2777377,0.21502560601929208
4477530,0.21493045632502641
3634021,0.21484181827955576
1477263,0.214654611062684
3871723,0.21461846239062657
5240119,0.21418110782860092
5604381,0.2141103039744304
1203069,0.21399428266651024
2772205,0.21384831867166296
3671931,0.2138117577410901
3480964,0.21378004895241212
1726873,0.2137699193211236
2690453,0.21372518794838566
4458479,0.2137123067274421
3089549,0.21354522669720402
1558101,0.21344565863771336
5526487,0.21341943839345687
3663023,0.21333896315688333
1337383,0.2127291755767799
5852899,0.2124251827073894
4813304,0.21231378787712502
2927711,0.21218680691547584
3224941,0.2121502270902738
1534527,0.21213561207455434
5014804,0.21206647707984064
3519222,0.21194740148921837
1824748,0.21141097025001399
2925704,0.21134956901341662
3181981,0.21100956462545334
4936178,0.21099525898584126
1422862,0.21086955745577537
5223876,0.21082801928857575
5973307,0.2107220553157173
5005176,0.21068558495220063
1113168,0.21067444773169675
2677571,0.2105584706852891
1947509,0.2105535923968808
2503817,0.21049358617697375
3360703,0.21046296317867713
3661522,0.2104459874381394
5925523,0.21032121486353497
3079675,0.20997022718935437
5801759,0.2099250314714254
4251584,0.20984187621279252
2034425,0.20966536451219328
1525628,0.20960222914964777
1933918,0.20951238568877822
2769363,0.20943774794623043
2553874,0.20937531051435296
4028730,0.20923332599928035
5029649,0.20876796247075793
1624103,0.20868120425879144
4210287,0.20865121398150296
2550588,0.2085053304142092
4161447,0.2084004788163229
5718829,0.208345019634564
2934623,0.2081530178806765
1981531,0.20802743224477616
4959367,0.20802025862775764
4632483,0.20791759096678533
5631704,0.20791223039753648
5966409,0.20770779285762306
4536120,0.2074911505716639
1253343,0.20747798507926346
4569420,0.20719265818878974
2492251,0.20704718004470657
4167965,0.20704421806591672
5213303,0.20700243391231166
5122262,0.20695304198760084
2272371,0.20692025226144725
5770960,0.20684815358409947
3954287,0.20671426589165234
1505037,0.20660249140351075
4910545,0.20650733750582223
5662336,0.20649397843808986
3682197,0.20643458395981465
5869268,0.20635282348006048
2493624,0.20619686986156732
1475079,0.20610459859488536
4237037,0.2058545030032683
2798317,0.20582852517288613
2858895,0.2056897226591526
3966855,0.20563644036334985
4224734,0.20555829911298604
3918234,0.20553476350025204
